2797,3830,54.39,416,92473
2798,3799,53.81,624,138757
2799,3943,55.93,832,184962
2800,3966,56.28,1040,231175
2801,3906,55.29,1264,280939
2802,3843,54.47,1472,327135
2803,3873,54.84,1680,373312
2804,3813,54.27,1888,419556
2805,3835,54.17,2096,465852
2806,3893,55.02,208,46205
2807,3935,55.68,416,92370
2808,3813,53.86,624,138574
2809,3937,55.70,832,184797
2810,3930,55.65,1056,234567
2811,3873,54.92,1264,280714
2812,3844,54.50,1472,326918
2813,3860,54.29,1680,373103
2814,3884,54.93,1888,419232
2815,3837,54.38,2096,465462
2816,3881,54.86,208,46126
2817,3890,54.80,416,92287
2818,3935,55.78,624,138509
2819,3990,56.16,832,184692
2820,3874,55.08,1040,230952
2821,3788,53.69,1264,280843
2822,3808,54.00,1472,327098
2823,3805,53.80,1680,373418
2824,3781,53.51,1888,419744
2825,3785,53.50,2096,466036
2826,3881,54.91,208,46161
2827,3859,54.61,416,92385
2828,3956,55.93,624,138567
2829,4002,56.54,832,184742
2830,3932,55.79,1056,234468
2831,3863,54.52,1264,280669
2832,3864,54.75,1472,326840
2833,3845,54.37,1680,373044
2834,3837,54.25,1888,419287
2835,3745,52.75,2080,461999
2836,3597,50.99,208,46289
2837,3834,54.12,416,92531
2838,3834,54.20,624,138757
2839,3892,55.05,832,185006
2840,4012,56.73,1040,231156
2841,3947,55.79,1264,280919
2842,3831,54.35,1472,327145
2843,3774,53.69,1680,373479
2844,3806,53.67,1888,419746
2845,3841,54.18,2096,465969
2846,3874,54.91,208,46191
2847,3874,54.69,416,92449
2848,4002,56.50,624,138665
2849,3926,55.59,848,188382
2850,3863,54.76,1056,234573
2851,3799,53.64,1264,280861
2852,3779,53.44,1472,327216
2853,3771,53.39,1680,373565
2854,3768,53.38,1888,419892
2855,3973,56.35,2096,466186
2856,3980,56.48,224,49706
2857,3902,55.03,432,95863
2858,3845,54.55,640,142037
2859,3863,54.79,848,188176
2860,3878,54.91,1056,234329
2861,3826,54.04,1264,280578
2862,3766,53.42,1472,326922
2863,3756,53.03,1680,373276
2864,3827,54.28,1888,419522
2865,3939,55.70,2096,465771
2866,4004,56.71,224,49802
2867,3858,54.53,432,96012
2868,3838,54.27,640,142220
2869,3866,54.62,848,188423
2870,3870,54.68,1056,234609
2871,3879,55.24,1264,280782
2872,3854,54.54,1472,326939
2873,3033,43.05,1632,362450
2874,3208,45.54,1808,401465
2875,3924,55.48,2016,447515
2876,3870,54.66,208,46211
2877,3771,53.59,416,92544
2878,3838,54.31,624,138763
2879,3835,54.24,832,184983
2880,3933,55.52,1040,231195
2881,3954,55.96,1248,277491
2882,3848,54.47,1472,327330
2883,3836,54.51,1680,373543
2884,3803,53.92,1888,419828
2885,3791,53.61,2096,466138
2886,3774,53.67,208,46307
2887,3813,53.97,416,92554
2888,3847,54.51,624,138772
2889,3925,55.39,832,184956
2890,3960,56.01,1040,231211
2891,3936,55.70,1264,280969
2892,3860,54.48,1472,327135
2893,3852,54.58,1680,373298
2894,3892,54.86,1888,419431
2895,3913,55.35,2096,465524
