3193,4526,71.41,1488,332967
3194,4734,74.58,1744,390104
3195,5508,86.80,1984,443850
3196,4452,70.16,2224,497603
3197,5849,92.30,2464,551350
3198,4745,74.89,240,53750
3199,4324,68.22,480,107499
3200,3540,55.78,736,164827
3201,4897,77.35,1023,229186
3202,2922,46.09,1248,279486
3203,3972,62.60,1488,333218
3204,4694,74.03,1744,390321
3205,4365,68.91,1984,443978
3206,5026,79.23,2224,497722
3207,5696,89.88,2464,551471
3208,3083,48.60,256,57333
3209,4488,70.82,512,114666
3210,7277,114.75,720,161247
3211,3592,56.68,976,218584
3212,4773,75.38,1232,275922
3213,3594,56.68,1488,333249
3214,3891,61.38,1728,386999
3215,4594,72.45,1984,444331
3216,3680,58.10,2240,501664
3217,4162,65.65,2480,555288
3218,4549,71.76,240,53606
3219,5285,83.40,480,107215
3220,4907,77.43,736,164546
3221,3554,56.06,992,221875
3222,5192,81.87,1232,275612
3223,5843,92.12,1456,325781
3224,4203,66.29,1712,383103
3225,5596,88.28,1936,433268
3226,2678,42.24,2208,494184
3227,3839,60.52,2480,555085
3228,4021,63.42,224,50169
3229,4390,69.20,480,107436
3230,5571,87.85,704,157586
3231,4410,69.59,960,214924
3232,3771,59.55,1216,272246
3233,5126,80.95,1456,325992
3234,3560,56.09,1712,383324
3235,4409,69.62,1952,437071
3236,4291,67.68,2192,490654
3237,7098,111.99,2416,540781
3238,4793,75.63,256,57332
3239,3740,58.98,496,111082
3240,3902,61.55,752,168414
3241,4454,70.29,992,222162
3242,3900,61.52,1248,279497
3243,3594,56.74,1504,336682
3244,4753,75.01,1744,390165
3245,4484,70.68,2000,447380
3246,4383,69.12,2240,501006
3247,5251,82.89,2480,554675
3248,4563,71.92,256,57324
3249,5357,84.46,496,111074
3250,4010,63.24,736,164812
3251,4592,72.50,976,218555
3252,5581,88.06,1216,272301
3253,4066,64.14,1472,329638
3254,3041,47.99,1728,386960
3255,4013,63.34,1984,444206
3256,4489,70.84,2224,497753
3257,4722,74.58,2464,551466
3258,5243,82.67,240,53733
3259,3493,55.09,496,110982
3260,4670,73.61,752,168254
3261,4395,69.37,992,221912
3262,5530,87.20,1232,275643
3263,5262,82.97,1472,329400
3264,4110,64.88,1728,386735
3265,4427,69.86,1968,440485
3266,4800,75.71,2208,494229
3267,4064,64.14,2464,551560
3268,3778,59.58,256,57314
3269,5079,80.15,496,111067
3270,4368,68.92,736,164815
3271,3380,53.24,992,222145
3272,4428,69.89,1232,275809
3273,5531,87.27,1472,329534
3274,4256,67.13,1728,386859
3275,5231,82.51,1968,440611
3276,4231,66.76,2208,494362
3277,5099,80.39,2448,548110
3278,3448,54.46,256,57336
3279,4238,66.92,512,114664
3280,5499,86.73,736,164828
3281,5201,82.04,976,218578
3282,3382,53.38,1232,275913
3283,5772,91.08,1472,329658
3284,3619,57.09,1744,390577
3285,3822,60.23,1984,444322
3286,3436,54.18,2240,501608
3287,4353,68.65,2480,555340
3288,4851,76.53,240,53736
3289,4177,65.95,496,110975
3290,4376,69.04,736,164707
3291,4763,75.11,992,221920
3292,4996,78.81,1232,275652
3293,5099,80.45,1472,329400
3294,5881,92.78,1696,379567
3295,3898,61.49,1952,436901
3296,4568,71.95,2208,494235
3297,3829,60.48,2448,547985
3298,3201,50.51,256,57337
3299,4280,67.52,512,114649
3300,5220,82.30,752,168339
3301,3921,61.84,1008,225577
3302,4499,71.01,1248,279075
3303,4686,73.96,1488,332665
3304,5490,86.57,1728,386404
3305,5422,85.46,1968,440156
3306,3142,49.60,2224,497494
3307,5370,84.66,2464,551244
3308,3996,63.05,256,57340
3309,3519,55.53,512,114676
3310,5336,84.19,752,168407
3311,4951,78.08,992,222154
3312,4841,76.33,1232,275900
3313,3770,59.50,1488,333224
3314,3926,61.99,1728,386973
3315,4321,68.13,1984,444303
3316,4388,69.14,2224,498050
3317,4426,69.78,2480,555386
3318,5055,79.70,240,53745
3319,4720,74.48,496,111077
3320,4860,76.71,720,161246
3321,3315,52.29,976,218581
3322,5136,81.02,1216,272336
3323,6662,105.13,1456,326091
3324,4294,67.72,1696,379837
3325,2749,43.36,1968,440762
3326,3266,51.57,2224,498033
3327,4676,73.73,2480,555348
3328,4113,64.82,224,50134
3329,4879,76.96,480,107457
3330,5568,87.80,704,157620
3331,4206,66.33,960,214951
3332,4769,75.19,1200,268700
3333,3788,59.82,1456,326041
3334,3784,59.68,1712,383375
3335,4749,74.83,1952,437120
3336,4145,65.36,2192,490873
3337,6393,100.80,2448,548207
3338,5651,88.99,224,50164
3339,2954,46.57,480,107497
3340,3392,53.47,736,164832
3341,4386,69.15,976,218576
3342,4545,71.71,1216,272315
3343,3988,62.99,1472,329647
3344,4622,72.96,1728,386880
3345,4446,70.24,1968,440501
3346,4393,69.31,2208,494177
3347,5561,87.80,2448,547909
3348,3853,60.78,256,57336
3349,4418,69.57,496,111083
3350,6811,107.38,720,161248
3351,4003,63.12,992,222161
3352,3860,60.86,1232,275908
3353,4260,67.18,1472,329662
3354,4238,66.79,1728,386995
3355,3375,53.22,1984,444324
3356,5146,81.18,2224,498077
3357,4197,66.19,2464,551806
3358,4074,64.27,256,57237
3359,4625,72.98,496,110781
3360,6036,95.21,736,164528
3361,2940,46.38,992,221852
3362,6066,95.69,1232,275595
3363,5222,82.38,1472,329342
3364,4658,73.47,1712,383093
3365,5003,78.94,1952,436840
3366,4454,70.27,2224,497755
3367,3243,51.10,2464,551509
3368,3545,55.93,240,53753
3369,3411,53.84,496,111086
3370,4781,75.44,752,168227
3371,4509,71.12,992,221710
3372,4547,71.62,1232,275332
3373,4598,72.43,1488,332638
3374,4596,72.52,1728,386390
3375,6365,100.48,1968,440144
3376,3205,50.64,2224,497476
3377,4915,77.45,2464,551227
3378,6244,98.51,224,50165
3379,4333,68.27,480,107502
3380,2035,32.07,736,164833
3381,4838,76.30,1008,225755
3382,3757,59.21,1232,275908
3383,4913,77.56,1488,333167
3384,3918,61.73,1728,386858
3385,5019,79.18,2000,447706
3386,5269,83.18,2208,494277
3387,4133,65.21,2464,551606
